fepB,ferric enterobactin ABC transporter periplasmic binding protein,947538
entC,isochorismate synthase EntC,945511
entE,2,3-dihydroxybenzoate-AMP ligase,947426
entB,enterobactin synthase component B,946178
entA,2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase,945284
entH,proofreading thioesterase in enterobactin biosynthesis,945215
cstA,pyruvate transporter CstA,945213
ybdD,PF04328 family protein YbdD,949021
hcxA,hydroxycarboxylate dehydrogenase A,945212
ybdL,methionine transaminase,945211
ybdM,ParB-like nuclease domain-containing protein YbdM,945206
ybdN,putative PAPS reductase/DUF3440 domain-containing protein YbdN,945205
citR,DNA-binding transcriptional repressor CitR,945216
dsbG,protein sulfenic acid reductase and chaperone DsbG,945224
ahpC,alkyl hydroperoxide reductase, AhpC component,945225
ahpF,alkyl hydroperoxide reductase, AhpF component,947540
uspG,universal stress protein G,945229
ybdR,putative Zn(2(+))-dependent alcohol dehydrogenase YbdR,949067
yldA,protein YldA,38094944
rnk,nucleoside diphosphate kinase regulator,947546
rna,RNase I,949065
citT,citrate:succinate antiporter,949070
citG,triphosphoribosyl-dephospho-CoA synthase,946395
citX,apo-citrate lyase phosphoribosyl-dephospho-CoA transferase,949084
citF,citrate lyase alpha subunit,945230
citE,citrate lyase beta subunit,945406
citD,citrate lyase acyl carrier protein,945415
citC,citrate lyase synthetase,945231
dpiB,sensor histidine kinase DpiB,945233
dpiA,DNA-binding transcriptional dual regulator DpiA,947008
dcuC,anaerobic C4-dicarboxylate transporter DcuC,945000
pagP,Lipid A palmitoyltransferase,946360
cspE,transcription antiterminator and regulator of RNA stability CspE,947024
crcB,F(-) channel,945798
tatE,twin arginine protein translocation system - TatE protein,945228
lipA,lipoyl synthase,945227
ybeF,putative DNA-binding transcriptional regulator YbeF,945219
lipB,lipoyl(octanoyl) transferase,945217
ybeD,DUF493 domain-containing protein YbeD,945220
dacA,D-alanyl-D-alanine carboxypeptidase DacA,945222
rlpA,rare lipoprotein RlpA,945241
mrdB,peptidoglycan glycosyltransferase MrdB,945238
mrdA,peptidoglycan DD-transpeptidase MrdA,945240
rlmH,23S rRNA m(3)psi1915 methyltransferase,945239
rsfS,ribosomal silencing factor RsfS,945237
cobC,putative adenosylcobalamin phosphatase/alpha-ribazole phosphatase,945246
nadD,nicotinate-nucleotide adenylyltransferase,945248
holA,DNA polymerase III subunit delta,947573
lptE,lipopolysaccharide assembly protein LptE,946257
leuS,leucine--tRNA ligase,947497
ybeL,DUF1451 domain-containing protein YbeL,945252
ybeQ,Sel1 repeat-containing protein YbeQ,945251
ybeR,DUF1266 domain-containing protein YbeR,945249
djlB,J domain-containing protein DjlB,945245
ybeT,Sel1 repeat-containing protein YbeT,945243
ybeU,DUF1266 domain-containing protein YbeU,945244
djlC,co-chaperone DjlC,945253
hscC,chaperone protein HscC,945218
rihA,pyrimidine-specific ribonucleoside hydrolase RihA,945503
gltL,glutamate/aspartate ABC transporter ATP binding subunit,945254
gltK,glutamate/aspartate ABC transporter membrane subunit GltK,947354
gltJ,glutamate/aspartate ABC transporter membrane subunit GltJ,945443
gltI,glutamate/aspartate ABC transporter periplasmic binding protein,946938
insH3,IS5 transposase and trans-activator,944917
lnt,apolipoprotein N-acyltransferase,946201
ybeX,CorC-HlyC family protein YbeX,946417
ybeY,endoribonuclease YbeY,946430
ybeZ,PhoH-like protein,948044
miaB,isopentenyl-adenosine A37 tRNA methylthiolase,945260
ubiF,3-demethoxyubiquinol 3-hydroxylase,945261
asnB,asparagine synthetase B,945281
umpH,UMP phosphatase,945283
nagC,DNA-binding transcriptional dual regulator NagC,945285
nagA,N-acetylglucosamine-6-phosphate deacetylase,945289
nagB,glucosamine-6-phosphate deaminase,945290
nagE,N-acetylglucosamine-specific PTS enzyme IIABC component,945292
glnS,glutamine--tRNA ligase,945310
chiP,chitooligosaccharide outer membrane channel,945296
chiQ,lipoprotein ChiQ,945713
fur,DNA-binding transcriptional dual regulator Fur,945295
uof,RyhB-regulated fur leader peptide,5625562
fldA,flavodoxin 1,945293
ybfE,ribbon-helix-helix domain-containing protein YbfE,945291
ybfF,esterase,945288
seqA,negative modulator of initiation of replication,945272
pgm,phosphoglucomutase,945271
ybfP,lipoprotein YbfP,945274
potE,putrescine transporter PotE,945422
speF,inducible ornithine decarboxylase,945297
speFL,leader peptide SpeFL,63925627
kdpE,DNA-binding transcriptional dual regulator KdpE,945302
kdpD,sensor histidine kinase KdpD,946744
kdpC,K(+) transporting P-type ATPase subunit KdpC,947508
kdpB,K(+) transporting P-type ATPase subunit KdpB,947450
kdpA,K(+) transporting P-type ATPase subunit KdpA,946045
kdpF,K(+) transporting P-type ATPase subunit KdpF,948946
ybfA,DUF2517 domain-containing protein YbfA,947452
rhsC,rhs element protein RhsC,945306
ybfB,uncharacterized protein YbfB,947566
ybfC,uncharacterized protein YbfC,947288
ybfQ,inactive transposase YbfQ,1450245
ybfD,H repeat-associated putative transposase YbfD,945176
ybgA,DUF1722 domain-containing protein YbgA,944853
phr,deoxyribodipyrimidine photolyase,947005
dtpD,dipeptide:H(+) symporter DtpD,947368
ybgI,radiation resistance protein YbgI,945824
pxpB,5-oxoprolinase component B,945311
pxpC,5-oxoprolinase component C,945317
pxpA,5-oxoprolinase component A,945318
nei,endonuclease VIII,945320
abrB,putative regulator,945321
ybgO,putative fimbrial protein YbgO,947550
ybgP,putative fimbrial chaperone YbgP,945110
ybgQ,putative fimbrial usher protein YbgQ,946537
ybgD,putative fimbrial protein YbgD,945325
gltA,citrate synthase,945323
ybgV,protein YbgV,63925628
ybgU,protein YbgU,38094945
sdhC,succinate:quinone oxidoreductase, membrane protein SdhC,945316
sdhD,succinate:quinone oxidoreductase, membrane protein SdhD,945322
sdhA,succinate:quinone oxidoreductase, FAD binding protein,945402
sdhB,succinate:quinone oxidoreductase, [Fe-S] cluster binding protein,945300
sucA,subunit of E1(0) component of 2-oxoglutarate dehydrogenase,945303
sucB,2-oxoglutarate dehydrogenase E2 subunit,945307
sucC,succinyl-CoA synthetase subunit beta,945312
sucD,succinyl-CoA synthetase subunit alpha,945314
mngR,DNA-binding transcriptional repressor MngR,945371
mngA,2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II,945355
mngB,alpha-mannosidase,945359
cydA,cytochrome bd-I subunit 1,945341
cydB,cytochrome bd-I subunit 2,945347
cydX,cytochrome bd-I accessory subunit CydX,1450246
ybgE,PF09600 family protein YbgE,945326
ybgC,esterase/thioesterase,948907
tolQ,Tol-Pal system protein TolQ,948900
tolR,Tol-Pal system protein TolR,945328
tolA,Tol-Pal system protein TolA,946625
tolB,Tol-Pal system periplasmic protein TolB,945429
pal,peptidoglycan-associated outer membrane lipoprotein Pal,945004
cpoB,cell division coordinator CpoB,947227
nadA,quinolinate synthase,945351
pnuC,nicotinamide riboside transporter,945350
zitB,Zn(2(+))/Cd(2(+))/Ni(2(+))/Cu(2(+)) exporter,945348
ybgS,PF13985 family protein YbgS,945356
aroG,3-deoxy-7-phosphoheptulonate synthase, Phe-sensitive,945605
gpmA,2,3-bisphosphoglycerate-dependent phosphoglycerate mutase,945068
galM,galactose-1-epimerase,944943
galK,galactokinase,945358
galT,galactose-1-phosphate uridylyltransferase,945357
galE,UDP-glucose 4-epimerase,945354
modF,ABC family protein ModF,945368
modE,DNA-binding transcriptional dual regulator ModE,945366
acrZ,multidrug efflux pump accessory protein AcrZ,945365
modA,molybdate ABC transporter periplasmic binding protein,945364
modB,molybdate ABC transporter membrane subunit,945361
modC,molybdate ABC transporter ATP binding subunit,945362
ybhA,pyridoxal phosphate/fructose-1,6-bisphosphate phosphatase,945372
pgl,6-phosphogluconolactonase,946398
ybhD,putative DNA-binding transcriptional regulator YbhD,944869
ybhH,putative isomerase YbhH,945375
ybhI,putative tricarboxylate transporter,945377
ybhJ,putative hydratase YbhJ,945380
ybhC,outer membrane lipoprotein YbhC,945381
ybhB,putative kinase inhibitor,945383
bioA,adenosylmethionine-8-amino-7-oxononanoate aminotransferase,945376
bioB,biotin synthase,945370
bioF,8-amino-7-oxononanoate synthase,945384
bioC,malonyl-acyl carrier protein methyltransferase,945388
bioD,dethiobiotin synthetase,945387
uvrB,UvrABC excision nuclease subunit B,945385
ybhK,putative transferase YbhK,945390
moaA,GTP 3',8'-cyclase,945392
moaB,protein MoaB,945396
moaC,cyclic pyranopterin monophosphate synthase,945397
moaD,molybdopterin synthase sulfur carrier subunit,945398
moaE,molybdopterin synthase catalytic subunit,945399
ybhL,Bax1-I family protein YbhL,945401
ybhM,Bax1-I family protein YbhM,949001
ybhN,PF03706 family inner membrane protein YbhN,945410
clsB,cardiolipin synthase B,945409
ybhP,endonuclease/exonuclease/phosphatase domain-containing protein YbhP,945408
ybhQ,inner membrane protein YbhQ,945405
ybhR,ABC exporter membrane subunit YbhR,945403
ybhS,ABC exporter membrane subunit YbhS,945411
ybhF,ABC exporter ATP binding subunit YbhF,945413
ybhG,HlyD_D23 family protein YbhG,945414
cecR,DNA-binding transcriptional dual regulator CecR,945421
rhlE,ATP-dependent RNA helicase RhlE,945425
ybiA,N-glycosidase YbiA,945426
dinG,ATP-dependent DNA helicase DinG,945431
ybiB,nonspecific DNA-binding protein YbiB,945424
hcxB,hydroxycarboxylate dehydrogenase B,945412
ybiE,protein YbiE,63925630
ybiJ,DUF1471 domain-containing protein YbiJ,945433
ybiI,zinc finger domain-containing protein YbiI,945434
ybiX,PKHD-type hydroxylase YbiX,947502
fiu,Fe catecholate outer membrane transporter Fiu,946246
mcbA,DUF1471 domain-containing protein McbA,947523
rlmF,23S rRNA m(6)A1618 methyltransferase,944938
ybiO,moderate conductance mechanosensitive channel YbiO,945935
glnQ,L-glutamine ABC transporter ATP binding subunit,945435
glnP,L-glutamine ABC transporter membrane subunit,945621
glnH,L-glutamine ABC transporter periplasmic binding protein,944872
dps,DNA protection during starvation protein,945101
rhtA,L-threonine/L-homoserine exporter,947045
yliM,protein YliM,38094946
ompX,outer membrane protein X,944967
opgE,phosphoethanolamine transferase OpgE,945360
mntS,small protein MntS,14678509
mntR,DNA-binding transcriptional dual regulator MntR,945437
ybiR,putative transporter YbiR,945438
ldtB,L,D-transpeptidase LdtB,945441
ybiT,putative ATP-binding protein YbiT,945440
ybiU,DUF1479 domain-containing protein YbiU,945439
ybiV,sugar phosphatase YbiV,945432
ybiW,putative pyruvate formate lyase,945444
ybiY,putative pyruvate formate-lyase activating enzyme YbiY,945445
fsaA,fructose-6-phosphate aldolase 1,945449
moeB,molybdopterin-synthase adenylyltransferase,945452
moeA,molybdopterin molybdotransferase,945454
iaaA,isoaspartyl dipeptidase proenzyme,945456
gsiA,glutathione ABC transporter ATP binding subunit GsiA,945457
gsiB,glutathione ABC transporter periplasmic binding protein,945459
gsiC,glutathione ABC transporter membrane subunit GsiC,945460
gsiD,glutathione ABC transporter membrane subunit GsiD,945461
pdeI,putative cyclic di-GMP phosphodiesterase PdeI,945462
dgcI,putative diguanylate cyclase DgcI,945463
rimO,ribosomal protein S12 methylthiotransferase RimO,945465
bssR,regulator of biofilm formation,945466
yliI,aldose sugar dehydrogenase YliI,945467
gstB,glutathione S-transferase GstB,945469
dacC,D-alanyl-D-alanine carboxypeptidase DacC,945455
deoR,DNA-binding transcriptional repressor DeoR,945453
ybjG,undecaprenyl pyrophosphate phosphatase,945450
mdfA,multidrug efflux pump MdfA/Na(+):H(+) antiporter/K(+):H(+) antiporter,945448
ybjH,uncharacterized protein YbjH,945447
ybjI,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,945470
ybjJ,inner membrane protein YbjJ,945471
rcdA,DNA binding transcriptional dual regulator RcdA,945473
ybjL,putative transport protein YbjL,945474
ybjM,putative inner membrane protein,945477
grxA,reduced glutaredoxin 1,945479
ybjC,DUF1418 domain-containing protein YbjC,945481
nfsA,NADPH-dependent nitro/quinone reductase NfsA,945483
rimK,ribosomal protein S6 modification protein,945484
ybjN,protein YbjN,945482
potF,putrescine ABC transporter periplasmic binding protein,945480
potG,putrescine ABC transporter ATP binding subunit,945476
potH,putrescine ABC transporter membrane subunit PotH,945475
potI,putrescine ABC transporter membrane subunit PotI,945485
ybjO,putative inner membrane protein,945488
rlmC,23S rRNA m(5)U747 methyltransferase,947260
artJ,L-arginine ABC transporter periplasmic binding protein,948981
artM,L-arginine ABC transporter membrane subunit ArtM,949066
artQ,L-arginine ABC transporter membrane subunit ArtQ,949046
artI,putative ABC transporter periplasmic binding protein ArtI,948988
artP,L-arginine ABC transporter ATP binding subunit,945489
ybjP,DUF3828 domain-containing lipoprotein YbjP,945491
ybjQ,putative heavy metal binding protein YbjQ,945493
amiD,N-acetylmuramoyl-L-alanine amidase D,945494
ybjS,putative epimerase YbjS,945495
ybjT,putative NAD(P)-binding protein YbjT,945496
ltaE,low-specificity L-threonine aldolase,944955
poxB,pyruvate oxidase,946132
hcr,NADH oxidoreductase,947660
hcp,protein S-nitrosylase,946592
lysO,L-lysine/thialysine exporter,947142
aqpZ,water channel AqpZ,945497
ybjD,DUF2813 domain-containing protein YbjD,945498
ybjX,DUF535 domain-containing protein YbjX,946025
macA,ABC-type tripartite efflux pump membrane fusion protein,947322
macB,ABC-type tripartite efflux pump ATP binding/membrane subunit,945164
cspD,DNA replication inhibitor CspD,945669
yljB,protein YljB,63925631
clpS,specificity factor for ClpA-ClpP chaperone-protease complex,948443
clpA,ATP-dependent Clp protease ATP-binding subunit ClpA,945764
infA,translation initiation factor IF-1,945500
aat,leucyl/phenylalanyl-tRNA--protein transferase,945490
cydC,heme ABC transporter subunit CydC,945504
cydD,heme ABC transporter subunit CydD,949052
trxB,thioredoxin reductase,949054
lrp,DNA-binding transcriptional dual regulator Lrp,949051
ftsK,cell division DNA translocase FtsK,945102
lolA,outer membrane lipoprotein carrier protein,948989
rarA,replication-associated recombination protein A,945505
serS,serine--tRNA ligase,945506
dmsA,dimethyl sulfoxide reductase subunit A,945508
dmsB,dimethyl sulfoxide reductase subunit B,945507
dmsC,dimethyl sulfoxide reductase subunit C,945502
ycaC,putative hydrolase YcaC,945512
ycaD,putative transporter YcaD,945515
ycaM,putative transporter YcaM,945518
ycaN,putative DNA-binding transcriptional regulator YcaN,945523
ycaK,putative oxidoreductase YcaK,945520
pflA,pyruvate formate-lyase activating enzyme,945517
pflB,pyruvate formate-lyase,945514
focA,formate channel FocA,945513
ycaO,ribosomal protein S12 methylthiotransferase accessory factor YcaO,945509
ycaP,DUF421 domain-containing protein YcaP,945525
serC,phosphoserine/phosphohydroxythreonine aminotransferase,945527
aroA,3-phosphoshikimate 1-carboxyvinyltransferase,945528
ycaL,periplasmic protease YcaL,945534
cmk,cytidylate kinase,945535
rpsA,30S ribosomal subunit protein S1,945536
ihfB,integration host factor subunit beta,945533
ycaI,metallo-beta-lactamase superfamily inner membrane protein YcaI,945531
msbA,ATP-binding lipopolysaccharide transport protein,945530
lpxK,tetraacyldisaccharide 4'-kinase,945526
ycaQ,interstrand DNA crosslink repair glycosylase,945524
ycaR,PF03966 family protein YcaR,945537
kdsB,3-deoxy-manno-octulosonate cytidylyltransferase,945539
ycbJ,putative phosphotransferase YcbJ,945545
elyC,envelope biogenesis factor,945546
cmoM,tRNA cmo(5)U34 methyltransferase,945547
mukF,chromosome partitioning protein MukF,945548
mukE,chromosome partitioning protein MukE,945550
mukB,chromosome partitioning protein MukB,945549
ldtD,L,D-transpeptidase LdtD,945541
mepK,peptidoglycan L,D-endopeptidase,945538
gloC,hydroxyacylglutathione hydrolase GloC,945551
aspC,aspartate aminotransferase,945553
ompF,outer membrane porin F,945554
asnS,asparagine--tRNA ligase,945555
pncB,nicotinate phosphoribosyltransferase,946648
pepN,aminopeptidase N,947253
ssuB,aliphatic sulfonate ABC transporter ATP binding subunit,947220
ssuC,aliphatic sulfonate ABC transporter membrane subunit,947216
ssuD,FMNH2-dependent alkanesulfonate monooxygenase,945557
ssuA,aliphatic sulfonate ABC transporter periplasmic binding protein,945560
ssuE,NADPH-dependent FMN reductase,945947
elfA,putative laminin-binding fimbrial subunit,948306
elfD,putative fimbrial chaperone ElfD,946773
elfC,putative fimbrial usher protein ElfC,946934
elfG,putative fimbrial-like adhesin protein,947185
ycbU,putative fimbrial protein YcbU,945561
ycbV,putative fimbrial protein YcbV,945562
ycbF,putative fimbrial chaperone YcbF,945559
pyrD,dihydroorotate dehydrogenase, type 2,945556
zapC,cell division protein ZapC,945552
ycbX,6-N-hydroxylaminopurine resistance protein,945563
rlmL,fused 23S rRNA m(2)G2445 methyltransferase and 23S rRNA m(7)G2069 methyltransferase,945564
uup,ATP-binding protein Uup,945566
pqiA,intermembrane transport protein PqiA,944999
pqiB,intermembrane transport protein PqiB,945653
pqiC,intermembrane transport lipoprotein PqiC,946972
rmf,ribosome modulation factor,945567
fabA,beta-hydroxyacyl-acyl carrier protein dehydratase/isomerase,945568
ycbZ,putative ATP-dependent protease YcbZ,945569
matP,macrodomain Ter protein,945570
ompA,outer membrane protein A,945571
sulA,cell division inhibitor SulA,947335
